A,B,C
43,0.4182433582027242,67
32,0.8521798652644846,38
80,0.16525958491415638,96
10,0.7374357428862924,24
34,0.842942209363088,80
86,0.07198463775042407,62
29,0.46143467152564455,71
44,0.7915896923726076,74
1,0.7157583031951733,30
19,0.8410425006187875,15
38,0.5879717254279145,25
6,0.46149642653335277,45
93,0.10528659714626543,48
72,0.034810390474388164,96
28,0.7432286782482941,52
42,0.4950542404796775,50
12,0.9622951372697383,15
19,0.8269819702116594,36
39,0.0017537479677797174,62
12,0.6985539473518934,6
91,0.27674770942986304,33
71,0.20577282147107834,13
65,0.9238166279998257,42
36,0.4603938416297665,45
9,0.6880164489469749,88
74,0.7107024953616273,46
81,0.02312064861497798,79
71,0.5154620586784648,55
80,0.833362523083891,38
59,0.536378256754714,80
64,0.11594052145175793,30
87,0.2815633252858111,60
54,0.6687246798360053,62
28,0.016949468770269482,83
75,0.09255888869461959,7
54,0.19040315673162211,61
83,0.9417118299435963,92
30,0.4923488008501853,33
93,0.7235782786249564,24
63,0.013423799516455559,70
9,0.33509465913340064,33
71,0.4711766321956331,6
49,0.0901767806983158,54
52,0.2233711648544281,85
94,0.19281290083905722,93
26,0.2981586381457433,76
3,0.10401697365403073,1
72,0.4802537501267157,92
53,0.3890814123159422,5
27,0.6873587102946426,40
34,0.08174790130007215,73
42,0.2176665389267639,68
27,0.7949904265601325,55
30,0.07939245666801409,90
23,0.6451196843100127,24
67,0.554686383527781,88
63,0.3643756584121165,91
53,0.2786137735146118,35
10,0.42833960349245626,83
75,0.827671450361001,14
56,0.563254262333193,4
81,0.548524863758633,57
62,0.41565751940539564,11
86,0.24167731393580782,41
56,0.6302938013484938,54
53,0.29886066980729364,86
33,0.14287236189978836,72
44,0.6103500306816617,90
58,0.9472254650295263,89
66,0.4277414347422671,92
39,0.9699392342482767,10
96,0.6166138509835578,76
54,0.6542233103058855,37
5,0.6333157463335854,13
54,0.8313073364855106,60
96,0.16953786762091116,18
25,0.5253980466234993,63
62,0.05284062919945398,6
39,0.3688899326651629,81
93,0.1992668599359977,45
9,0.92799206410407,47
43,0.12269622457394525,68
3,0.5996371348518417,38
36,0.7231208987098984,52
33,0.10159625496311186,89
54,0.45477064426727,45
52,0.2591302005084799,32
76,0.13640791968293564,59
18,0.425916330033683,59
49,0.1229214020842424,23
58,0.3064620854756016,52
4,0.16587544147529465,7
39,0.6679038917620025,11
40,0.7352826674107488,43
53,0.844417898422568,16
22,0.40851703683915164,43
58,0.657513525456488,45
23,0.03320688326112553,82
43,0.2626542960417486,36
94,0.07807164304722536,90
59,0.6541108633180927,38
53,0.11035743573509516,59
82,0.7652586403449593,27
8,0.6646000047128945,46
28,0.5247445971262696,51
74,0.36168979553783454,72
25,0.02575825741122295,50
68,0.5969092228320945,62
82,0.5845671344375157,42
19,0.01684035743672374,80
32,0.8504538082548689,25
23,0.8193788458732659,38
64,0.34454865976376725,1
3,0.5264446371787964,14
70,0.9443278214962165,75
68,0.08708068003967506,76
88,0.6299259456543264,90
34,0.9302705723550043,62
71,0.8906212110694162,23
67,0.05448218070614019,4
6,0.957142099120824,89
99,0.030268414416313227,45
72,0.2967959346291854,62
68,0.8239054589595834,9
59,0.5417918645974364,63
39,0.6721321710383794,53
61,0.687910855963056,71
84,0.7655517265279144,57
27,0.67950016521179,83
49,0.9877303828379784,41
27,0.14500566694210693,42
76,0.4893972369767171,55
47,0.3563058745018072,96
84,0.16130540087566558,43
76,0.8919105180389401,71
55,0.2509059919505182,71
33,0.0639941782466088,11
65,0.7393223759030279,87
25,0.9018472130933933,89
99,0.43902041542122694,91
61,0.29166508157562376,3
87,0.2418836628791673,39
81,0.44630612942929027,68
66,0.04006755375416826,71
65,0.23893772344411834,34
2,0.26783944277149074,3
64,0.5283547485156772,37
31,0.7172565673225455,61
2,0.23979902458228552,3
39,0.8782974453313672,53
21,0.5330580889061525,18
78,0.7705539882789295,8
11,0.0962853824361074,65
9,0.2749043554370617,41
7,0.5150688317403056,89
70,0.7091997326299416,25
33,0.06089249752443493,54
3,0.4206833595566071,15
34,0.93627314566978,2
9,0.6149092191258211,35
94,0.6344690340332467,86
24,0.0722828349500193,45
76,0.07538608536396485,72
33,0.042495488944741755,63
13,0.8438125705280166,76
70,0.8472962340355265,79
61,0.017708723544532567,36
12,0.9565711181833705,83
99,0.13537283542259615,93
95,0.9822635356489369,35
63,0.2519349754802426,14
35,0.5808620949552622,71
83,0.9423519507051438,84
97,0.0536804612646401,69
80,0.05642200648830942,97
23,0.9716079802717448,57
68,0.01291247683706298,71
65,0.5523526946576718,7
10,0.42513108631994356,19
39,0.6566494222640082,89
57,0.24069412869439943,77
99,0.18015469546177243,46
62,0.6431434719675271,86
30,0.9860866901969186,44
30,0.9036142129623981,61
12,0.7496764803058988,50
42,0.022996435205358434,53
68,0.4913939943403557,10
48,0.2745640191075249,35
77,0.16911840587602756,57
88,0.5148151561573105,83
50,0.36624726834429333,89
26,0.5421776585646378,53
26,0.33405573799059174,33
61,0.5849612403534566,35
42,0.5365210281411504,61
82,0.9464270927010712,6
34,0.42439686358230033,99
48,0.7385120767372865,76
43,0.6695176737740075,13
88,0.27480738078051026,40
97,0.3785589045639435,5
87,0.6299396476888786,16
90,0.33847993748432537,34
59,0.07791881983998594,76
58,0.9898689208406306,43
20,0.6128434735148762,81
81,0.4895380602023244,15
59,0.3143436776111277,40
96,0.5404665783970611,89
78,0.3653124138701782,33
32,0.6882441268200616,15
91,0.7334218218048956,94
60,0.5460187722293111,11
4,0.02376924007889658,70
58,0.9543580237563959,88
85,0.4205861922620229,47
69,0.2998316668034654,31
29,0.3133338932110833,25
93,0.046807314314143644,4
82,0.3533846653218017,49
20,0.5012245095300917,6
51,0.12775773496112985,56
80,0.49196380656825933,55
36,0.2221131606871778,17
51,0.9875225462634277,72
27,0.9693759127400151,59
91,0.2588672413215106,66
67,0.5180663475147681,70
51,0.540445136023642,5
79,0.9964988528438952,52
78,0.18642350611427472,19
44,0.097487296290788,49
76,0.3259201895008582,53
8,0.11771319240416822,13
68,0.6046749326721728,24
27,0.8484881242187459,81
85,0.9998304436660301,94
61,0.4766029229006954,82
23,0.050206216279935933,57
58,0.7923365966280057,9
90,0.16138681000761845,86
40,0.4497550303371871,84
74,0.4212356790141413,94
27,0.9567807501005913,92
55,0.7521741885653642,44
94,0.5169822071673817,61
95,0.6090392059814542,41
50,0.1637851076758463,45
72,0.9039322089244244,97
87,0.22584183640288946,20
25,0.6209539875487222,38
42,0.4914600287596962,5
28,0.023684493994564848,36
44,0.4843304887661565,63
83,0.1190978793167381,2
36,0.6228964785115577,71
6,0.35045080478905877,18
64,0.5541337457645304,14
51,0.30686777424237843,51
59,0.3624148953699945,72
25,0.517699382080659,5
84,0.34535112761658193,40
21,0.7800920394680928,33
35,0.7813163065202057,70
83,0.1854097801367619,71
79,0.8860383938064965,79
62,0.2025241747771005,23
7,0.06111851628275633,6
46,0.7708821028218984,28
66,0.13286364084363778,91
66,0.9573261086048008,63
65,0.20644351400624894,63
45,0.39727010209189906,43
16,0.7778483496059911,87
71,0.03502098837391143,43
20,0.267765645736626,78
52,0.9808337410557099,83
97,0.00026654550530091914,50
71,0.4074467630161759,90
47,0.2783661941343859,61
67,0.13826485478103812,69
49,0.4187131423133609,96
1,0.5968740257173955,67
71,0.7421418821311122,89
43,0.768352808910169,87
26,0.7571894483743786,91
51,0.9734688735277639,12
13,0.8453682194609268,57
90,0.5994958168489953,78
26,0.9651725938938036,64
80,0.2895540823688749,69
22,0.22011191480669257,66
45,0.7294328056282905,42
18,0.4527410110407707,70
57,0.9112583626221801,16
7,0.7219745943398478,71
4,0.5690225092959252,13
58,0.7025402067064508,50
9,0.2653045759737812,4
56,0.9189828684441607,37
12,0.44436688145452286,89
7,0.5276305675081151,37
30,0.2925592698478643,38
90,0.051379815770460247,96
70,0.08897765929944823,40
5,0.47323310838624366,78
70,0.3152013559184508,6
42,0.7164430390034997,57
30,0.7233385535414687,68
58,0.8251781761508834,81
90,0.6671400865261101,58
75,0.5026892253491639,47
35,0.413091692802101,7
34,0.25352549876127195,51
25,0.7970146192437814,90
86,0.49262274877807755,25
23,0.04336215573811064,50
48,0.19126726931102322,68
52,0.23067734089394232,14
99,0.32917137064554336,28
63,0.917220757346764,38
99,0.805947949566471,47
89,0.9030706199841485,17
2,0.15834823330171643,65
92,0.8537635413402976,33
59,0.7227284895462792,14
16,0.3561673230561655,99
72,0.716276756062367,72
37,0.8219364343423855,91
2,0.8602515984910898,23
33,0.6014868651360826,63
46,0.06469078112702709,35
2,0.9971545078259446,60
69,0.006092038343293971,70
1,0.1715949758793791,80
90,0.831149624769166,34
28,0.07362495769286026,65
3,0.3107650678600815,94
90,0.7304993481167924,96
21,0.5217862197488662,86
51,0.7176382248463729,93
4,0.6541290955070946,98
39,0.5589985396003767,59
35,0.8339751803086457,94
18,0.1782435475758387,36
79,0.47436191124476024,4
97,0.7547013200772108,7
73,0.9993175870641766,28
43,0.4227570091092202,75
69,0.6095563061371231,64
97,0.5928427099364423,89
90,0.984296911871505,64
54,0.14072014595209992,21
8,0.6137600473799922,94
63,0.5029662552107469,26
82,0.7765763662557673,97
37,0.19336954971225584,96
97,0.6057060975901304,91
54,0.5622368370818914,35
15,0.9393842233439857,66
43,0.44090544469613413,42
17,0.8755273759387582,49
56,0.71060598328017,90
89,0.6376590145312153,89
61,0.8712362518045182,21
97,0.6918417643339702,21
52,0.8569902593369413,69
82,0.009440542881594238,61
84,0.7387724876258166,25
10,0.6136991851172822,34
75,0.06337054554112875,10
12,0.09936187237000449,98
87,0.6334142337315323,40
89,0.5436358419542611,89
14,0.9826109289758708,33
94,0.017638880525234768,44
18,0.47067153941551365,62
76,0.5813973814830001,2
29,0.7069900760841494,68
8,0.23065525492997352,1
94,0.8477793394849106,2
50,0.19533728720335264,5
58,0.6152469321791525,65
15,0.5390488934170267,48
84,0.6713447853176914,71
34,0.2512217684735062,86
3,0.02353153899904381,85
49,0.5147245327360606,98
37,0.019712990510446393,71
65,0.41933084409262844,23
88,0.010235399829724656,64
85,0.9379431219799724,66
3,0.5339058066925141,1
43,0.8044380978759823,77
22,0.29261115349366273,55
38,0.8626899036934829,29
67,0.03500650916763781,1
8,0.44701196080173355,1
35,0.825323293164522,26
48,0.3503158701838688,96
56,0.9196908202797272,17
41,0.6054954387901442,45
47,0.8952455137211008,30
98,0.8632074232992617,5
89,0.03350900407462487,73
75,0.5420718986177351,25
42,0.6388975147179131,65
78,0.29913447423548556,4
63,0.36195157333048233,92
26,0.8167243876286988,61
81,0.5778036746747062,22
20,0.23907976269192466,47
55,0.8674213243734717,80
84,0.019001610958158555,95
67,0.2809999495865442,84
54,0.4169953450874805,40
13,0.15628598078720235,35
44,0.5119820527481196,43
91,0.8449936697430841,27
13,0.04563580913024978,3
45,0.7001154596780323,72
17,0.7800593760643624,73
95,0.9067063572501136,51
14,0.9122234037743164,87
21,0.8871642619420714,34
56,0.59859850584167,38
74,0.8362014655534701,99
86,0.32646671493918566,58
24,0.25319962437668664,27
14,0.764725693473736,65
50,0.5028688345721007,49
44,0.477606694982611,98
41,0.19529451334854886,3
51,0.04434538203327376,90
29,0.08863195491794551,19
44,0.5565989714594598,8
76,0.9087623841464006,49
84,0.6647197444762578,59
30,0.3266083900175063,9
50,0.5460879617118014,61
93,0.028605789878091925,7
89,0.6483078079188751,42
1,0.8101417510203097,69
63,0.6178224008388911,82
27,0.930264998160589,54
54,0.9044936726877324,45
29,0.4336514713071692,13
73,0.1611240064253716,30
88,0.35560495392093117,8
70,0.7507917397169936,93
23,0.12351020259130097,91
23,0.34561492927585713,75
13,0.9975907713242808,92
12,0.47979977805631235,18
15,0.7064706577681777,37
12,0.6243637820115745,11
36,0.40411385832255586,3
69,0.1716837808233953,12
37,0.2830082567185046,99
17,0.042346147322241734,39
62,0.30191241066820773,15
49,0.6004369327907901,77
8,0.22538283504172218,92
86,0.42172334981833626,42
44,0.9806136274011491,63
33,0.10950621948871464,57
78,0.45945496679582143,67
75,0.361859042415392,19
50,0.9165317127537823,72
77,0.9419920305489833,17
68,0.5720027182892286,79
56,0.4802383012248199,75
53,0.04819544319264246,58
55,0.6270691877029729,75
23,0.21241257528438262,30
99,0.38462437780182823,98
53,0.7679247697087838,84
27,0.4066810180772785,26
29,0.3234772977691389,17
51,0.3338276197072215,49
69,0.7428812248473813,63
79,0.4525603178862213,92
35,0.45674012400383845,99
52,0.8012766321341674,61
58,0.7598079327537193,80
67,0.8205734126257678,91
64,0.041670919189211286,17
25,0.15609369532632034,40
48,0.9528315282497908,54
53,0.8162706478894446,28
57,0.5092613267843945,93
14,0.138448068376944,98
41,0.035310559766453586,97
90,0.07510398884644764,70
64,0.5536774558261633,43
2,0.3893080033515003,8
63,0.4170624368641469,58
55,0.949983555281309,14
15,0.09871489121926624,2
30,0.3273163572678768,58
75,0.06980307772619088,3
57,0.23237186305064217,35
22,0.954792410991926,6
58,0.5798352107705603,35
91,0.28891943082087357,50
4,0.316994084882508,19
97,0.6662494446238302,29
65,0.9083780426035315,52
65,0.6710896957058577,61
49,0.28650819465476174,73
30,0.3924090955962387,52
74,0.8495188852541291,73
44,0.5777113466059512,50
87,0.9832527122544585,61
75,0.9447417192327139,61
77,0.4746994076388842,80
37,0.6766980221542207,23
45,0.3597380451495815,92
13,0.3014116611440293,93
32,0.16842899301105685,99
8,0.3672022885668369,83
85,0.4163132279522461,99
24,0.8026606626644901,86
25,0.10295873370751174,5
17,0.9670345350242139,96
26,0.22737225414020745,22
52,0.9767184500684422,49
42,0.16532351704599946,21
82,0.1351715566980335,86
68,0.1448929565790027,51
72,0.33682346472014124,27
39,0.2365660832460772,74
50,0.006138853286971502,7
52,0.5797492432493164,88
33,0.9774585079018382,38
49,0.7953961912175196,99
85,0.7788694185164192,71
35,0.36925637128851685,31
46,0.21152406967498105,30
91,0.3805959841663654,90
79,0.023818184209114968,47
92,0.652318435746658,18
47,0.5944765887123759,30
69,0.40567848046615607,21
34,0.5072412411538482,15
39,0.674659045918867,83
36,0.04666092647808351,51
48,0.5612862500448697,77
74,0.5019712826221967,33
50,0.18180563942234107,14
48,0.6890132445355123,82
53,0.60194221495016,71
35,0.05446508001871686,52
4,0.036725442796437524,61
75,0.2701085641578329,79
86,0.46110414063938654,8
71,0.5227611810235295,56
21,0.16806422956983114,23
91,0.9968035256689801,94
57,0.536820506762055,51
55,0.8902252193053491,99
31,0.06593710516532503,67
88,0.43416082899956354,65
51,0.3089731959933697,39
53,0.4304500460317541,1
9,0.3692077528691008,47
60,0.6034018358470506,82
37,0.05536839926592296,49
87,0.7214935316569303,87
8,0.7038315233019189,44
46,0.24545600337936513,3
35,0.8068510570015732,63
25,0.8255823784379163,97
56,0.8136223000050748,97
18,0.8643521412519432,39
40,0.16480022650035298,2
12,0.04320755226578876,35
13,0.44502002049164213,61
46,0.07546202151713166,46
36,0.4151287371537854,67
37,0.05004975533138356,84
79,0.4265641531614117,18
38,0.459643656876802,95
90,0.5650324177520419,78
18,0.7036543686957307,51
31,0.8009545782442605,25
86,0.01853009540492001,9
78,0.5762391672139819,31
8,0.41039350832663024,32
77,0.8380416113052997,8
13,0.6247721473522965,87
82,0.9884722833458459,37
81,0.4148301150152154,69
8,0.5893120164802494,5
93,0.78197970030362,42
23,0.33854512911847556,58
39,0.7590684569196227,57
23,0.6102902897530655,66
14,0.580106886304114,22
28,0.8759306386303208,5
86,0.7777908577549182,97
38,0.426680055617522,69
1,0.6502100402439228,92
50,0.867454384984813,49
48,0.09228927492855343,76
11,0.5722140693816117,82
47,0.027008983878418102,47
69,0.2206655696968497,5
81,0.8445888837071257,92
78,0.9415083993668727,81
15,0.35642299538253475,20
64,0.6592785817459977,33
60,0.8355352994091654,81
57,0.03324142305813338,86
5,0.3465455403634574,59
58,0.40178725694365913,72
43,0.009856194667148932,54
71,0.18667944312468587,12
64,0.9321776817959013,28
55,0.3539730783134425,30
78,0.05156502488657355,16
80,0.7224723552547176,63
15,0.4456439281257423,10
93,0.5413760301785143,99
44,0.6191569013550912,63
34,0.5502931037526745,3
86,0.20442587895018982,88
74,0.35009567588308355,78
2,0.2671798884623824,11
48,0.45855406809474497,50
28,0.6359942826094995,83
74,0.8794941271241647,82
76,0.570277668531175,69
53,0.8989100329751316,71
81,0.7470189636314342,46
52,0.30285813399072314,91
54,0.08562820996522458,65
99,0.33050133334818843,48
1,0.7828568172245961,63
63,0.01792844088865142,59
65,0.19138578644098114,34
95,0.7188750233300772,23
42,0.049370757863471115,47
65,0.12653928150379345,47
39,0.1604445769284325,98
5,0.3987577079316327,9
77,0.7681279531222843,13
94,0.5807414226081161,75
76,0.686598772753133,23
16,0.10541639948787351,2
90,0.8004440380806292,87
84,0.9253947259908198,76
18,0.8069956633834412,40
29,0.6245519253009596,9
64,0.6529812632253192,55
1,0.526819816073906,37
26,0.09757391604231513,48
42,0.8268489653518072,84
69,0.6781782434737802,38
1,0.3655203042212475,64
60,0.843090483617102,11
41,0.35559383719114257,18
16,0.07048163532565499,88
54,0.48034402934415166,67
6,0.19361506735392742,4
16,0.9517142193854133,35
50,0.9305561454043456,16
27,0.03575101532402669,64
8,0.12628326986632366,83
3,0.8518801393222851,62
91,0.3554089548188277,83
34,0.05953013434069687,90
15,0.45568942812621027,4
68,0.4566943355537897,88
65,0.025508321479599694,33
72,0.6056527011522899,61
98,0.07536970242853036,32
82,0.8258251648580917,76
55,0.2168775344297017,91
91,0.6987203646157953,17
61,0.8091276249788089,1
94,0.9056398991155895,51
57,0.5088017749620852,52
78,0.26068141312006865,60
43,0.4874156887588702,86
61,0.5268306948159857,60
13,0.08961586862670035,20
74,0.8954167651775172,32
92,0.15833784693140251,60
67,0.48627189809407534,79
35,0.17047569793972928,97
77,0.352508551378951,29
5,0.37141238983672276,52
28,0.25533777009800884,8
49,0.8936340291238146,80
28,0.3331851941463082,4
70,0.8410586892930825,34
49,0.4722643848135186,9
20,0.8533912281661519,11
44,0.28898107510220805,60
4,0.4659471345317169,49
95,0.23450370235927964,31
30,0.25259484858707326,50
71,0.6104764177501418,41
48,0.46682165327110936,11
86,0.2782627001858865,18
17,0.5224279431822649,16
73,0.6191074936568433,62
54,0.7087839446148133,52
25,0.42841133036083423,63
72,0.4513194414724391,39
74,0.4586080183828285,45
76,0.6071566327522497,77
